鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
南港區,臺北市南港區忠孝東路六段２７８巷５弄１４號三樓,26000000,2026Q1,臺北市
北投區,臺北市北投區東華街二段１３８號四樓,11800000,2026Q1,臺北市
士林區,臺北市士林區劍潭路１６號十二樓之５,21590000,2026Q1,臺北市
大安區,臺北市大安區四維路５２巷２４弄１號,10000000,2026Q1,臺北市
內湖區,臺北市內湖區民權東路六段１２２號二樓,7550000,2026Q1,臺北市
內湖區,臺北市內湖區環山路二段６８巷１２號,96600000,2026Q1,臺北市
北投區,臺北市北投區中山北路七段２１９巷３弄１１５號七樓,21380000,2026Q1,臺北市
大安區,臺北市大安區和平東路二段３１１巷５５號十樓,26500000,2026Q1,臺北市
文山區,臺北市文山區富山路２２號三樓,29880000,2026Q1,臺北市
文山區,臺北市文山區試院路４巷７之２號二樓,2300000,2026Q1,臺北市
中正區,臺北市中正區南海路９３巷１８號,27500000,2026Q1,臺北市
文山區,臺北市文山區和興路４４巷１弄７號四樓,16100000,2026Q1,臺北市
文山區,臺北市文山區汀州路四段１６０號五樓,20500000,2026Q1,臺北市
萬華區,臺北市萬華區興義街５６號四樓,14800000,2026Q1,臺北市
萬華區,臺北市萬華區富民路１４５巷１５弄６號二樓,7500000,2026Q1,臺北市
萬華區,臺北市萬華區開封街二段７５號十五樓,31880000,2026Q1,臺北市
萬華區,臺北市萬華區開封街二段７５號十二樓之５,30780000,2026Q1,臺北市
萬華區,臺北市萬華區開封街二段７５號八樓之６,17000000,2026Q1,臺北市
大同區,臺北市大同區涼州街４７號三樓,32000000,2026Q1,臺北市
中正區,臺北市中正區漢口街一段５７號五樓之８,31410000,2026Q1,臺北市
中山區,臺北市中山區中山北路一段１２１巷３３號三樓之１,21500000,2026Q1,臺北市
中山區,臺北市中山區錦州街４３５號三樓,23000000,2026Q1,臺北市
松山區,臺北市松山區富錦街３５９巷２弄４號三樓,40000000,2026Q1,臺北市
信義區,臺北市信義區永吉路２１６號五樓,63500000,2026Q1,臺北市
南港區,臺北市南港區忠孝東路六段２７８巷２３弄１３號三樓,2680000,2026Q1,臺北市
松山區,臺北市松山區光復南路６６號,70900000,2026Q1,臺北市
信義區,臺北市信義區吳興街６００巷１００弄８號四樓,13500000,2026Q1,臺北市
松山區,臺北市松山區光復南路６８號,70100000,2026Q1,臺北市
北投區,臺北市北投區幽雅路７號五樓之２,7360000,2026Q1,臺北市
北投區,臺北市北投區光明路２２６號九樓之４,18000000,2026Q1,臺北市
北投區,臺北市北投區大同街３８號十樓,28920000,2026Q1,臺北市
大安區,臺北市大安區信義路二段２１８號十一樓,153000000,2026Q1,臺北市
大安區,臺北市大安區臥龍街２９３號六樓之５,29880000,2026Q1,臺北市
信義區,臺北市信義區光復南路４７３巷１１弄１１之２號五樓,30000000,2026Q1,臺北市
北投區,臺北市北投區行義路１４０巷７號六樓,15750000,2026Q1,臺北市
大安區,臺北市大安區和平東路二段１１６號,2120000,2026Q1,臺北市
文山區,臺北市文山區木柵路一段１９６號二樓,22180000,2026Q1,臺北市
文山區,臺北市文山區景興路１７７巷２號三樓,18500000,2026Q1,臺北市
文山區,臺北市文山區指南路二段４５巷２４弄１２號三樓,11000000,2026Q1,臺北市
中正區,臺北市中正區羅斯福路三段１２８巷１８號五樓,12000000,2026Q1,臺北市
文山區,臺北市文山區辛亥路七段７２號八樓之１,36920000,2026Q1,臺北市
萬華區,臺北市萬華區青年路１０６巷３０弄１６號三樓,8380000,2026Q1,臺北市
大同區,臺北市大同區重慶北路三段１３６巷３１號,8000000,2026Q1,臺北市
中山區,臺北市中山區中山北路二段７７巷１７號二樓之１,26800000,2026Q1,臺北市
內湖區,臺北市內湖區安康路３３７號三樓,16200000,2026Q1,臺北市
內湖區,臺北市內湖區民權東路六段１８０巷４２弄５３號二樓之１,17200000,2026Q1,臺北市
中山區,臺北市中山區敬業二路６９巷５７號九樓之２,12350000,2026Q1,臺北市
中山區,臺北市中山區合江街３９號三樓,26980000,2026Q1,臺北市
中山區,臺北市中山區新生北路二段１２７巷４６號,21000000,2026Q1,臺北市
中山區,臺北市中山區中山北路三段２５號十一樓之２,14500000,2026Q1,臺北市
內湖區,臺北市內湖區安泰街６２巷２號五樓,9700000,2026Q1,臺北市
南港區,臺北市南港區合順街８巷３弄４７號二樓,8530000,2026Q1,臺北市
松山區,臺北市松山區南京東路五段２５１巷５０弄１６號二樓,24000000,2026Q1,臺北市
南港區,臺北市南港區八德路四段８７１號十樓之５,9750000,2026Q1,臺北市
北投區,臺北市北投區崇仰一路５號三樓,20000000,2026Q1,臺北市
北投區,臺北市北投區溫泉路６８巷２０之１號一樓,14310000,2026Q1,臺北市
北投區,臺北市北投區大度路三段１９１號四樓之１,19000000,2026Q1,臺北市
北投區,臺北市北投區幽雅路７號四樓之１１,7000000,2026Q1,臺北市
大安區,臺北市大安區延吉街１３７巷２１號二樓,25850000,2026Q1,臺北市
大安區,臺北市大安區市民大道四段１２４號四樓之３,12300000,2026Q1,臺北市
中山區,臺北市中山區中山北路三段５５巷１８號六樓,12000000,2026Q1,臺北市
大安區,臺北市大安區和平東路二段１１６號,1060000,2026Q1,臺北市
文山區,臺北市文山區汀州路四段８５巷６弄３號四樓,12580000,2026Q1,臺北市
中正區,臺北市中正區鎮江街７號五樓之７,16800000,2026Q1,臺北市
大同區,臺北市大同區赤峰街４７巷１９號四樓,18780000,2026Q1,臺北市
內湖區,臺北市內湖區康樂街１５１巷９之１號,17330000,2026Q1,臺北市
中山區,臺北市中山區明水路５５５號十五樓之３０,13680000,2026Q1,臺北市
松山區,臺北市松山區三民路１３６巷３０號三樓,14000000,2026Q1,臺北市
信義區,臺北市信義區信義路六段１０７號,32000000,2026Q1,臺北市
松山區,臺北市松山區民生東路五段１５３號十三樓之１,21800000,2026Q1,臺北市
士林區,臺北市士林區中山北路七段２２６之１號六樓,47600000,2026Q1,臺北市
士林區,臺北市士林區中山北路五段７４６號三樓之３,40200000,2026Q1,臺北市
北投區,臺北市北投區新民路２巷２號二樓,19300000,2026Q1,臺北市
士林區,臺北市士林區後港街１８９號五樓,43880000,2026Q1,臺北市
北投區,臺北市北投區新民路１巷５之１２號三樓,16000000,2026Q1,臺北市
大安區,臺北市大安區大安路一段１９巷１０號四樓,33330000,2026Q1,臺北市
大安區,臺北市大安區敦化南路一段２３３巷３０號四樓,22000000,2026Q1,臺北市
大安區,臺北市大安區復興南路二段２９３之３號九樓之６,23380000,2026Q1,臺北市
中山區,臺北市中山區松江路１１８號二十三樓之５,60500000,2026Q1,臺北市
中山區,臺北市中山區民權東路二段９２巷１弄９之１號,18000000,2026Q1,臺北市
北投區,臺北市北投區大興街７９號十八樓,4800000,2026Q1,臺北市
中正區,臺北市中正區師大路２１２號十一樓,9760000,2026Q1,臺北市
大同區,臺北市大同區哈密街６９號四樓,15000000,2026Q1,臺北市
萬華區,臺北市萬華區西園路一段２２０巷２６號,11746000,2026Q1,臺北市
萬華區,臺北市萬華區西園路一段２２０巷２６號,11746000,2026Q1,臺北市
中山區,臺北市中山區錦州街１５９號四樓之２,18000000,2026Q1,臺北市
內湖區,臺北市內湖區內湖路一段９１巷３５弄７３號四樓,17000000,2026Q1,臺北市
中山區,臺北市中山區長安東路一段５２巷１０號六樓,33200000,2026Q1,臺北市
中山區,臺北市中山區雙城街１９巷８號六樓之２５,10000000,2026Q1,臺北市
內湖區,臺北市內湖區康樂街２０巷２號五樓,15150000,2026Q1,臺北市
信義區,臺北市信義區嘉興街１８１巷１３號六樓,13750000,2026Q1,臺北市
松山區,臺北市松山區延吉街４８巷１３號二樓之１,27200000,2026Q1,臺北市
松山區,臺北市松山區光復南路６６巷７５號五樓,36000000,2026Q1,臺北市
士林區,臺北市士林區華齡街２０號四樓,20200000,2026Q1,臺北市
士林區,臺北市士林區中山北路七段１４１巷１７之２號七樓,6700000,2026Q1,臺北市
北投區,臺北市北投區中央北路三段１１８巷１７號四樓,21300000,2026Q1,臺北市
北投區,臺北市北投區光明路２００號十二樓之１８,9400000,2026Q1,臺北市
大同區,臺北市大同區延平北路二段８８之１號,20000000,2026Q1,臺北市
中山區,臺北市中山區農安街１９２號三樓,12000000,2026Q1,臺北市
士林區,臺北市士林區劍潭路２３號,9760000,2026Q1,臺北市
中正區,臺北市中正區羅斯福路四段６８號十四樓之１４,18100000,2026Q1,臺北市
大同區,臺北市大同區民族西路１３５號二樓,15840000,2026Q1,臺北市
大同區,臺北市大同區寧夏路１３０號二樓之１,34000000,2026Q1,臺北市
大同區,臺北市大同區酒泉街５０巷１８號三樓,14250000,2026Q1,臺北市
大同區,臺北市大同區歸綏街５８號五樓之２,20300000,2026Q1,臺北市
中山區,臺北市中山區林森北路１０７巷４３號三樓之１,7100000,2026Q1,臺北市
中山區,臺北市中山區松江路３６２巷６３號,21280000,2026Q1,臺北市
內湖區,臺北市內湖區文德路６６巷３６弄１號,13000000,2026Q1,臺北市
中山區,臺北市中山區長春路７８號十二樓,12300000,2026Q1,臺北市
信義區,臺北市信義區信義路五段１５０巷４０１弄９號,17800000,2026Q1,臺北市
信義區,臺北市信義區松勤街９號十五樓之３,23660000,2026Q1,臺北市
信義區,臺北市信義區莊敬路３６８號,43360000,2026Q1,臺北市
松山區,臺北市松山區南京東路五段６６巷２弄３號,32000000,2026Q1,臺北市
松山區,臺北市松山區民生東路五段１５１號三樓之１,1995500,2026Q1,臺北市
信義區,臺北市信義區信義路六段７６巷２弄７號四樓,5000000,2026Q1,臺北市
信義區,臺北市信義區信義路五段１５０巷４００弄２３號三樓,10000000,2026Q1,臺北市
松山區,臺北市松山區民權東路三段１９１巷９５號,9100000,2026Q1,臺北市
松山區,臺北市松山區民權東路三段１０６巷１５弄１７號三樓,42470000,2026Q1,臺北市
士林區,臺北市士林區德行東路３５８巷８弄１號,36000000,2026Q1,臺北市
北投區,臺北市北投區中山路３號十一樓之３,18600000,2026Q1,臺北市
大安區,臺北市大安區光復南路６８８號九樓之２,40880000,2026Q1,臺北市
萬華區,臺北市萬華區長泰街２６號四樓,2200000,2026Q1,臺北市
中山區,臺北市中山區復興北路２１４號十四樓之１,21680000,2026Q1,臺北市
信義區,臺北市信義區福德街３００巷４３弄１４之１號三樓,12000000,2026Q1,臺北市
士林區,臺北市士林區雨聲街９１號二樓,16000000,2026Q1,臺北市
北投區,臺北市北投區雙全街７號三樓,11500000,2026Q1,臺北市
中正區,臺北市中正區杭州南路一段１４巷２２號四樓,2700000,2026Q1,臺北市
中山區,臺北市中山區敬業一路１２８巷５１號五樓之３,15600000,2026Q1,臺北市
中山區,臺北市中山區渭水路３巷３６號六樓之５,6100000,2026Q1,臺北市
中山區,臺北市中山區中山北路一段１０５巷２０號六樓之１,6900000,2026Q1,臺北市
南港區,臺北市南港區八德路四段８７５號二樓,5200000,2026Q1,臺北市
士林區,臺北市士林區通河東街一段４０號一樓,20100000,2026Q1,臺北市
中山區,臺北市中山區農安街８號八樓之１,13000000,2026Q1,臺北市
信義區,臺北市信義區信義路五段１０９號六樓之６,6500000,2026Q1,臺北市
萬華區,臺北市萬華區環河南路一段１０１號七樓之１,22700000,2026Q1,臺北市
士林區,臺北市士林區天玉街７９號四樓,25680000,2026Q1,臺北市
大安區,臺北市大安區師大路６０號三樓之６,11000000,2026Q1,臺北市
大安區,臺北市大安區羅斯福路二段１１７巷５號四樓,26600000,2026Q1,臺北市
大同區,臺北市大同區延平北路一段５１號六樓之２、延平北路一段５１號六樓之４,23880000,2026Q1,臺北市
大同區,臺北市大同區太原路１３６號,280000000,2026Q1,臺北市
中山區,臺北市中山區農安街２巷４、４之４、６、８、１０號,5600000,2026Q1,臺北市
內湖區,臺北市內湖區東湖路１１３巷５０號六樓之４,7400000,2026Q1,臺北市
大安區,臺北市大安區和平東路二段１００號五樓之９,15000000,2026Q1,臺北市
大安區,臺北市大安區信義路四段２６３號五樓之３,27500000,2026Q1,臺北市
大同區,臺北市大同區昌吉街１１０巷９號四樓,15000000,2026Q1,臺北市
大同區,臺北市大同區南京西路４４８號十一樓之２,46210000,2026Q1,臺北市
萬華區,臺北市萬華區昆明街３４號七樓之５,3000000,2026Q1,臺北市
萬華區,臺北市萬華區艋舺大道１９０號二樓,5200000,2026Q1,臺北市
中山區,臺北市中山區民族東路１８６號三樓,2900000,2026Q1,臺北市
中山區,臺北市中山區建國北路二段７０號九樓之５,26300000,2026Q1,臺北市
松山區,臺北市松山區八德路四段６７８號地下,450000,2026Q1,臺北市
大安區,臺北市大安區羅斯福路三段１２５號七樓之１,17039059,2026Q1,臺北市
信義區,臺北市信義區忠孝東路五段３７２巷２７弄２號地下,2050000,2026Q1,臺北市
中正區,臺北市中正區八德路一段４３巷１２號,3700000,2026Q1,臺北市
內湖區,臺北市內湖區內湖路一段４７巷８弄９號二樓,16800000,2026Q1,臺北市
信義區,臺北市信義區忠孝東路四段５５３巷１６弄１之４號四樓,4100000,2026Q1,臺北市
