鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１１３號,125.88,工,,,1131122,土地1建物1車位5,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1131115,670.82,0,0,0,無,有,177400000,305465,坡道平面,129.35,12000000,預售屋、或土地及建物分件登記案件；,XPQNMLLKJHKGFCA57DA,305.66,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新湖二路１０１號,185.45,工,,,1131122,土地1建物1車位6,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1131115,947.12,0,0,0,無,有,255600000,304584,坡道平面,155.22,14400000,預售屋、或土地及建物分件登記案件；,YPQNMLLKJHKGFCA67DA,450.89,0.0,0.0,有,
信義區,房地(土地+建物),臺北市信義區吳興街１５６巷２９弄２號四樓,34.75,住,,,1131108,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631004,73.39,2,2,2,有,無,16000000,218013,,0.0,0,陽台外推；頂樓加蓋；,RPUNMLNKLHKGFDA87DA,73.39,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區吳興街１５６巷２９弄４號四樓,36.0,住,,,1131108,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631004,75.38,5,3,2,有,無,16500000,218891,,0.0,0,陽台外推；頂樓加蓋；,RPVNMLNKLHKGFDA97DA,75.38,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區通河東街一段１２４巷２號二樓,57.33,住,,,1131112,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0611104,88.0,2,2,1,有,無,12500000,142045,,0.0,0,,RPUNMLOKLHKGFEA08DA,88.0,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區萬美街二段２巷５號七樓之２,29.84,都市：其他:第貳類住宅用地(萬芳社區特定專用區)。,,,1131113,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720916,46.76,1,1,1,有,有,7500000,160393,,0.0,0,陽台外推；其他增建；,RPVNMLNJLHKGFAA57DA,31.75,0.0,4.14,有,
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路三段１６１號五樓之３,16.13,商,,,1131117,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010315,154.11,2,2,1,有,有,32550000,225098,坡道機械,16.17,1500000,,RPUNMLKLLHKGFAA37DA,81.4,4.45,10.76,有,1768
信義區,房地(土地+建物),臺北市信義區永吉路２７８巷２弄５號三樓,28.25,住,,,1131102,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660111,82.17,2,2,1,有,無,18580000,226117,,0.0,0,陽台外推；其他增建；,RPSNMLRJLHKGFDA97DA,71.18,0.0,10.99,無,
北投區,房地(土地+建物)+車位,臺北市北投區復興二路６０巷５號十樓,114.62,住,,,1131107,土地2建物1車位1,十層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840321,203.15,2,2,2,有,有,23800000,117161,坡道平面,30.94,0,,RPPNMLSJJIJGFEA67DA,136.07,44.85,12.2,有,
大安區,房地(土地+建物),臺北市大安區潮州街７８巷４之５號,55.38,住,,,1131127,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570919,153.11,4,2,2,有,無,43300000,282803,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQVMLQJLHKGFFA68DA,131.21,1.0,20.9,無,
